uuid,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
5152d47e-b8c9-7ce3-9005-92f972d3d13d,HYD-03,21,0.052,784,1013
5152d47e-b8c9-7ce3-9005-92f972d3d13d,ELEC-04,15,0.066,2391,775
5152d47e-b8c9-7ce3-9005-92f972d3d13d,CHS-05,14,0.02,0,1374
33f2ee39-2803-6181-dc3f-ee56853b1cee,ENG-01,15,0.055,0,4127
33f2ee39-2803-6181-dc3f-ee56853b1cee,TRN-02,17,0.069,171,2682
33f2ee39-2803-6181-dc3f-ee56853b1cee,HYD-03,15,0.052,633,1083
33f2ee39-2803-6181-dc3f-ee56853b1cee,ELEC-04,10,0.076,1308,826
33f2ee39-2803-6181-dc3f-ee56853b1cee,CHS-05,20,0.03,0,1436
9f1e6f27-baf3-f2ba-45b9-c14546423a8c,ENG-01,18,0.087,816,4436
9f1e6f27-baf3-f2ba-45b9-c14546423a8c,TRN-02,14,0.068,2087,2792
9f1e6f27-baf3-f2ba-45b9-c14546423a8c,HYD-03,16,0.054,705,1103
9f1e6f27-baf3-f2ba-45b9-c14546423a8c,ELEC-04,20,0.053,1333,795
9f1e6f27-baf3-f2ba-45b9-c14546423a8c,CHS-05,20,0.038,0,1432
e5a6c0c6-4c50-d72f-1392-5a2712192ad1,ENG-01,16,0.05,0,4249
e5a6c0c6-4c50-d72f-1392-5a2712192ad1,TRN-02,12,0.047,2258,2458
e5a6c0c6-4c50-d72f-1392-5a2712192ad1,HYD-03,14,0.051,3024,1045
e5a6c0c6-4c50-d72f-1392-5a2712192ad1,ELEC-04,17,0.07,1321,761
e5a6c0c6-4c50-d72f-1392-5a2712192ad1,CHS-05,19,0.04,3427,1348
c4d3c6ff-4016-cdf9-25cb-b0d279b88676,ENG-01,13,0.081,3176,4328
c4d3c6ff-4016-cdf9-25cb-b0d279b88676,TRN-02,21,0.043,0,2948
c4d3c6ff-4016-cdf9-25cb-b0d279b88676,HYD-03,11,0.05,0,1126
c4d3c6ff-4016-cdf9-25cb-b0d279b88676,ELEC-04,20,0.055,505,847
c4d3c6ff-4016-cdf9-25cb-b0d279b88676,CHS-05,22,0.039,0,1416
0305df37-a592-9a00-5ea8-5c12dc469255,ENG-01,20,0.087,1641,4058
0305df37-a592-9a00-5ea8-5c12dc469255,TRN-02,16,0.052,3141,2629
0305df37-a592-9a00-5ea8-5c12dc469255,HYD-03,21,0.039,0,1059
0305df37-a592-9a00-5ea8-5c12dc469255,ELEC-04,25,0.079,0,777
0305df37-a592-9a00-5ea8-5c12dc469255,CHS-05,12,0.019,1596,1353
4a753e2b-708b-823f-2afb-f5252f971bf2,ENG-01,12,0.07,2351,4015
4a753e2b-708b-823f-2afb-f5252f971bf2,TRN-02,14,0.055,1067,2794
4a753e2b-708b-823f-2afb-f5252f971bf2,HYD-03,8,0.021,1069,1072
4a753e2b-708b-823f-2afb-f5252f971bf2,ELEC-04,11,0.063,1335,825
4a753e2b-708b-823f-2afb-f5252f971bf2,CHS-05,9,0.043,290,1400
162a63fc-7136-a729-b780-21aa45a3daab,ENG-01,9,0.073,801,4582
162a63fc-7136-a729-b780-21aa45a3daab,TRN-02,14,0.041,109,3022
162a63fc-7136-a729-b780-21aa45a3daab,HYD-03,15,0.024,1771,1141
162a63fc-7136-a729-b780-21aa45a3daab,ELEC-04,5,0.056,556,806
162a63fc-7136-a729-b780-21aa45a3daab,CHS-05,13,0.016,0,1516
0f342c9e-3c13-53e6-f48e-11c4a90d81fe,ENG-01,4,0.056,407,4737
0f342c9e-3c13-53e6-f48e-11c4a90d81fe,TRN-02,11,0.058,772,2795
0f342c9e-3c13-53e6-f48e-11c4a90d81fe,HYD-03,14,0.03,0,1200
0f342c9e-3c13-53e6-f48e-11c4a90d81fe,ELEC-04,12,0.066,1309,839
0f342c9e-3c13-53e6-f48e-11c4a90d81fe,CHS-05,8,0.025,475,1503
40ab903b-fdec-c779-82e0-bd8175eb5a1a,ENG-01,11,0.051,0,4264
40ab903b-fdec-c779-82e0-bd8175eb5a1a,TRN-02,22,0.044,1368,2493
40ab903b-fdec-c779-82e0-bd8175eb5a1a,HYD-03,14,0.021,0,1073
40ab903b-fdec-c779-82e0-bd8175eb5a1a,ELEC-04,16,0.066,228,746
40ab903b-fdec-c779-82e0-bd8175eb5a1a,CHS-05,23,0.038,1516,1403
45186e79-bbee-da9e-d721-b4f269617c81,ENG-01,10,0.058,337,4285
45186e79-bbee-da9e-d721-b4f269617c81,TRN-02,18,0.03,1871,2839
45186e79-bbee-da9e-d721-b4f269617c81,HYD-03,12,0.056,888,1118
45186e79-bbee-da9e-d721-b4f269617c81,ELEC-04,17,0.079,250,840
45186e79-bbee-da9e-d721-b4f269617c81,CHS-05,11,0.018,2546,1392
697e3cf6-a402-4e56-eb87-d40f77066578,ENG-01,8,0.087,123,4511
697e3cf6-a402-4e56-eb87-d40f77066578,TRN-02,7,0.035,0,2898
697e3cf6-a402-4e56-eb87-d40f77066578,HYD-03,12,0.033,0,1235
697e3cf6-a402-4e56-eb87-d40f77066578,ELEC-04,10,0.069,0,866
697e3cf6-a402-4e56-eb87-d40f77066578,CHS-05,16,0.019,26,1481
ef431e97-02ae-0340-15df-b096b441e77c,ENG-01,11,0.056,6462,4381
ef431e97-02ae-0340-15df-b096b441e77c,TRN-02,18,0.049,4932,2621
ef431e97-02ae-0340-15df-b096b441e77c,HYD-03,14,0.04,0,1183
ef431e97-02ae-0340-15df-b096b441e77c,ELEC-04,17,0.053,0,818
ef431e97-02ae-0340-15df-b096b441e77c,CHS-05,19,0.017,5628,1469
4c064d02-4018-1696-c0df-829fa8824824,ENG-01,12,0.078,234,4155
4c064d02-4018-1696-c0df-829fa8824824,TRN-02,24,0.051,721,2541
4c064d02-4018-1696-c0df-829fa8824824,HYD-03,21,0.049,440,1073
4c064d02-4018-1696-c0df-829fa8824824,ELEC-04,11,0.042,628,753
4c064d02-4018-1696-c0df-829fa8824824,CHS-05,23,0.042,0,1348
1a1a3d1d-a47e-e8d2-15f2-52ce6a40340f,ENG-01,6,0.082,0,4088
1a1a3d1d-a47e-e8d2-15f2-52ce6a40340f,TRN-02,20,0.055,1008,2812
1a1a3d1d-a47e-e8d2-15f2-52ce6a40340f,HYD-03,20,0.047,0,1119
1a1a3d1d-a47e-e8d2-15f2-52ce6a40340f,ELEC-04,6,0.046,244,808
1a1a3d1d-a47e-e8d2-15f2-52ce6a40340f,CHS-05,17,0.032,1571,1403
36da524a-5e4d-54aa-5bb7-3208f5811fae,ENG-01,12,0.082,102,3878
36da524a-5e4d-54aa-5bb7-3208f5811fae,TRN-02,12,0.068,0,2708
36da524a-5e4d-54aa-5bb7-3208f5811fae,HYD-03,23,0.035,714,1034
36da524a-5e4d-54aa-5bb7-3208f5811fae,ELEC-04,25,0.052,0,766
36da524a-5e4d-54aa-5bb7-3208f5811fae,CHS-05,17,0.021,1986,1377
8f13ea52-e53d-fb39-a3d0-0d8a34174bca,ENG-01,8,0.055,0,4087
8f13ea52-e53d-fb39-a3d0-0d8a34174bca,TRN-02,7,0.034,0,2829
8f13ea52-e53d-fb39-a3d0-0d8a34174bca,HYD-03,15,0.052,0,1070
8f13ea52-e53d-fb39-a3d0-0d8a34174bca,ELEC-04,11,0.068,0,814
8f13ea52-e53d-fb39-a3d0-0d8a34174bca,CHS-05,13,0.034,0,1369
b9fb9d9c-f765-5d08-0777-c84985162735,ENG-01,12,0.085,684,4472
b9fb9d9c-f765-5d08-0777-c84985162735,TRN-02,10,0.041,269,2855
b9fb9d9c-f765-5d08-0777-c84985162735,HYD-03,18,0.025,0,1144
b9fb9d9c-f765-5d08-0777-c84985162735,ELEC-04,15,0.042,0,842
b9fb9d9c-f765-5d08-0777-c84985162735,CHS-05,16,0.029,2812,1444
0ae455a6-5102-bbee-fc65-48e2e3aae684,ENG-01,21,0.065,1352,4496
0ae455a6-5102-bbee-fc65-48e2e3aae684,TRN-02,21,0.036,0,2692
0ae455a6-5102-bbee-fc65-48e2e3aae684,HYD-03,13,0.023,897,1142
0ae455a6-5102-bbee-fc65-48e2e3aae684,ELEC-04,22,0.044,233,792
0ae455a6-5102-bbee-fc65-48e2e3aae684,CHS-05,10,0.023,716,1459
f52c4481-0df7-bbd1-0590-7d6539f8d5c0,ENG-01,5,0.066,1263,4634
f52c4481-0df7-bbd1-0590-7d6539f8d5c0,TRN-02,4,0.04,714,2958
f52c4481-0df7-bbd1-0590-7d6539f8d5c0,HYD-03,6,0.044,722,1136
f52c4481-0df7-bbd1-0590-7d6539f8d5c0,ELEC-04,16,0.062,0,849
f52c4481-0df7-bbd1-0590-7d6539f8d5c0,CHS-05,3,0.014,0,1535
9f2ff825-d315-c2e2-34a3-a085615b7651,ENG-01,13,0.076,650,4059
9f2ff825-d315-c2e2-34a3-a085615b7651,TRN-02,17,0.048,557,2633
9f2ff825-d315-c2e2-34a3-a085615b7651,HYD-03,21,0.048,0,1052
9f2ff825-d315-c2e2-34a3-a085615b7651,ELEC-04,17,0.077,222,749
9f2ff825-d315-c2e2-34a3-a085615b7651,CHS-05,23,0.043,0,1371
a3475156-fce6-64d8-527a-38eb3ad45fcc,ENG-01,9,0.055,0,4480
a3475156-fce6-64d8-527a-38eb3ad45fcc,TRN-02,11,0.047,0,2839
a3475156-fce6-64d8-527a-38eb3ad45fcc,HYD-03,10,0.026,1381,1117
a3475156-fce6-64d8-527a-38eb3ad45fcc,ELEC-04,8,0.05,0,812
a3475156-fce6-64d8-527a-38eb3ad45fcc,CHS-05,12,0.043,1,1445
cebe8a66-227c-a716-c5e0-ef583e5e4e86,ENG-01,11,0.068,1076,4121
cebe8a66-227c-a716-c5e0-ef583e5e4e86,TRN-02,13,0.05,411,2713
cebe8a66-227c-a716-c5e0-ef583e5e4e86,HYD-03,20,0.058,2513,1095
cebe8a66-227c-a716-c5e0-ef583e5e4e86,ELEC-04,13,0.063,2203,787
cebe8a66-227c-a716-c5e0-ef583e5e4e86,CHS-05,8,0.035,0,1336
935a0b36-ebae-e3ce-7597-bf9dbf7dda7b,ENG-01,16,0.059,0,4307
935a0b36-ebae-e3ce-7597-bf9dbf7dda7b,TRN-02,6,0.039,2018,2737
935a0b36-ebae-e3ce-7597-bf9dbf7dda7b,HYD-03,8,0.052,1489,1097
935a0b36-ebae-e3ce-7597-bf9dbf7dda7b,ELEC-04,6,0.054,1071,788
935a0b36-ebae-e3ce-7597-bf9dbf7dda7b,CHS-05,7,0.045,179,1390
2e3c17b9-6f74-b8c4-3c8c-d9da2f28cd86,ENG-01,8,0.071,4290,4608
2e3c17b9-6f74-b8c4-3c8c-d9da2f28cd86,TRN-02,9,0.061,0,2710
2e3c17b9-6f74-b8c4-3c8c-d9da2f28cd86,HYD-03,9,0.039,0,1156
2e3c17b9-6f74-b8c4-3c8c-d9da2f28cd86,ELEC-04,10,0.064,0,880
2e3c17b9-6f74-b8c4-3c8c-d9da2f28cd86,CHS-05,3,0.037,4113,1541
8b17a0e9-3c09-d79a-9ebc-295bc7b7705e,ENG-01,16,0.079,516,4231
8b17a0e9-3c09-d79a-9ebc-295bc7b7705e,TRN-02,14,0.045,0,2956
8b17a0e9-3c09-d79a-9ebc-295bc7b7705e,HYD-03,15,0.027,0,1096
8b17a0e9-3c09-d79a-9ebc-295bc7b7705e,ELEC-04,9,0.054,691,857
8b17a0e9-3c09-d79a-9ebc-295bc7b7705e,CHS-05,14,0.049,911,1401
ebd5d4f4-4aea-d3da-c6a0-8f93f7c80f3f,ENG-01,11,0.054,0,4401
ebd5d4f4-4aea-d3da-c6a0-8f93f7c80f3f,TRN-02,22,0.056,0,2867
ebd5d4f4-4aea-d3da-c6a0-8f93f7c80f3f,HYD-03,13,0.046,1475,1136
ebd5d4f4-4aea-d3da-c6a0-8f93f7c80f3f,ELEC-04,18,0.064,93,846
ebd5d4f4-4aea-d3da-c6a0-8f93f7c80f3f,CHS-05,14,0.017,944,1448
40038963-2b80-610a-5d73-729202a68c9f,ENG-01,15,0.076,0,4276
40038963-2b80-610a-5d73-729202a68c9f,TRN-02,13,0.068,0,2976
40038963-2b80-610a-5d73-729202a68c9f,HYD-03,21,0.031,0,1140
40038963-2b80-610a-5d73-729202a68c9f,ELEC-04,23,0.047,206,891
40038963-2b80-610a-5d73-729202a68c9f,CHS-05,11,0.027,1566,1429
9a476b8c-4d17-089b-7baa-8e8d3d1c02b5,ENG-01,17,0.054,2259,4492
9a476b8c-4d17-089b-7baa-8e8d3d1c02b5,TRN-02,9,0.044,2780,2889
9a476b8c-4d17-089b-7baa-8e8d3d1c02b5,HYD-03,12,0.051,0,1105
9a476b8c-4d17-089b-7baa-8e8d3d1c02b5,ELEC-04,19,0.067,333,816
9a476b8c-4d17-089b-7baa-8e8d3d1c02b5,CHS-05,18,0.044,0,1466
1e160371-0af0-7ae4-954e-2c262269d86f,ENG-01,19,0.056,336,4143
1e160371-0af0-7ae4-954e-2c262269d86f,TRN-02,19,0.059,0,2619
1e160371-0af0-7ae4-954e-2c262269d86f,HYD-03,21,0.054,0,1044
1e160371-0af0-7ae4-954e-2c262269d86f,ELEC-04,18,0.057,0,756
1e160371-0af0-7ae4-954e-2c262269d86f,CHS-05,18,0.015,2105,1368
3894dcdf-02ac-1016-3bcb-dbf0a7d7e783,ENG-01,9,0.086,1376,4556
3894dcdf-02ac-1016-3bcb-dbf0a7d7e783,TRN-02,21,0.031,2105,2856
3894dcdf-02ac-1016-3bcb-dbf0a7d7e783,HYD-03,9,0.043,0,1158
3894dcdf-02ac-1016-3bcb-dbf0a7d7e783,ELEC-04,15,0.062,1197,812
3894dcdf-02ac-1016-3bcb-dbf0a7d7e783,CHS-05,9,0.022,0,1437
e4121085-43f5-2b41-0b08-5dd217763f2e,ENG-01,13,0.09,488,4395
e4121085-43f5-2b41-0b08-5dd217763f2e,TRN-02,15,0.033,1491,2840
e4121085-43f5-2b41-0b08-5dd217763f2e,HYD-03,14,0.03,1114,1090
e4121085-43f5-2b41-0b08-5dd217763f2e,ELEC-04,15,0.074,585,792
e4121085-43f5-2b41-0b08-5dd217763f2e,CHS-05,11,0.018,535,1429
061e9c7c-1f4c-dbcd-b265-35749e9c8a66,ENG-01,22,0.066,0,4117
061e9c7c-1f4c-dbcd-b265-35749e9c8a66,TRN-02,12,0.052,838,2797
061e9c7c-1f4c-dbcd-b265-35749e9c8a66,HYD-03,20,0.023,37,1039
061e9c7c-1f4c-dbcd-b265-35749e9c8a66,ELEC-04,13,0.066,1491,795
061e9c7c-1f4c-dbcd-b265-35749e9c8a66,CHS-05,23,0.026,407,1358
a2861840-552c-ad24-02bb-2e2b19e74d94,ENG-01,14,0.067,0,4382
a2861840-552c-ad24-02bb-2e2b19e74d94,TRN-02,20,0.056,0,2472
a2861840-552c-ad24-02bb-2e2b19e74d94,HYD-03,16,0.037,0,1106
a2861840-552c-ad24-02bb-2e2b19e74d94,ELEC-04,18,0.067,7161,759
a2861840-552c-ad24-02bb-2e2b19e74d94,CHS-05,7,0.021,0,1395
c54072eb-6442-790a-e213-8b3982efb42b,ENG-01,11,0.08,0,4494
c54072eb-6442-790a-e213-8b3982efb42b,TRN-02,14,0.062,0,2973
c54072eb-6442-790a-e213-8b3982efb42b,HYD-03,2,0.048,0,1162
c54072eb-6442-790a-e213-8b3982efb42b,ELEC-04,2,0.041,0,838
c54072eb-6442-790a-e213-8b3982efb42b,CHS-05,16,0.023,0,1446
f2407702-37cb-4cae-c082-f7c203217322,ENG-01,7,0.079,1055,4360
f2407702-37cb-4cae-c082-f7c203217322,TRN-02,15,0.053,1173,2631
f2407702-37cb-4cae-c082-f7c203217322,HYD-03,17,0.044,3525,1092
f2407702-37cb-4cae-c082-f7c203217322,ELEC-04,11,0.078,528,795
f2407702-37cb-4cae-c082-f7c203217322,CHS-05,6,0.036,583,1394
9f0bd8f7-242b-2fda-617e-78858b0503a6,ENG-01,13,0.067,0,4042
9f0bd8f7-242b-2fda-617e-78858b0503a6,TRN-02,11,0.06,0,2725
9f0bd8f7-242b-2fda-617e-78858b0503a6,HYD-03,17,0.044,104,1073
9f0bd8f7-242b-2fda-617e-78858b0503a6,ELEC-04,22,0.063,0,754
9f0bd8f7-242b-2fda-617e-78858b0503a6,CHS-05,14,0.042,0,1374
9eef43d7-ca12-2281-bc68-ef39441c67f4,ENG-01,9,0.058,0,4502
9eef43d7-ca12-2281-bc68-ef39441c67f4,TRN-02,19,0.053,2978,2749
9eef43d7-ca12-2281-bc68-ef39441c67f4,HYD-03,20,0.048,0,1100
9eef43d7-ca12-2281-bc68-ef39441c67f4,ELEC-04,22,0.062,0,831
9eef43d7-ca12-2281-bc68-ef39441c67f4,CHS-05,19,0.026,0,1400
e8611c56-f725-20a5-be27-e08b72c7db62,ENG-01,11,0.057,2258,4161
e8611c56-f725-20a5-be27-e08b72c7db62,TRN-02,7,0.033,122,2679
e8611c56-f725-20a5-be27-e08b72c7db62,HYD-03,7,0.028,1760,1058
e8611c56-f725-20a5-be27-e08b72c7db62,ELEC-04,7,0.043,1654,797
e8611c56-f725-20a5-be27-e08b72c7db62,CHS-05,9,0.038,0,1437
79a220b9-78b9-4cfd-de44-85d59575a675,ENG-01,12,0.086,157,4130
79a220b9-78b9-4cfd-de44-85d59575a675,TRN-02,14,0.031,826,2806
79a220b9-78b9-4cfd-de44-85d59575a675,HYD-03,20,0.026,1405,1122
79a220b9-78b9-4cfd-de44-85d59575a675,ELEC-04,10,0.044,0,811
79a220b9-78b9-4cfd-de44-85d59575a675,CHS-05,12,0.013,461,1336
c3e8672c-674e-7494-8f3b-4fb7665ae789,ENG-01,19,0.076,0,4247
c3e8672c-674e-7494-8f3b-4fb7665ae789,TRN-02,10,0.047,0,2605
c3e8672c-674e-7494-8f3b-4fb7665ae789,HYD-03,11,0.056,1999,1077
c3e8672c-674e-7494-8f3b-4fb7665ae789,ELEC-04,14,0.069,2007,786
c3e8672c-674e-7494-8f3b-4fb7665ae789,CHS-05,14,0.042,0,1366
caef8893-863c-f663-ec1b-47a9cea3d6f4,ENG-01,3,0.087,2334,4707
caef8893-863c-f663-ec1b-47a9cea3d6f4,TRN-02,5,0.06,2269,2875
caef8893-863c-f663-ec1b-47a9cea3d6f4,HYD-03,8,0.031,1588,1177
caef8893-863c-f663-ec1b-47a9cea3d6f4,ELEC-04,9,0.057,0,844
caef8893-863c-f663-ec1b-47a9cea3d6f4,CHS-05,16,0.03,0,1512
a2966b94-5f2f-bdd0-ea44-b09a41e6d0fd,ENG-01,19,0.074,0,4335
a2966b94-5f2f-bdd0-ea44-b09a41e6d0fd,TRN-02,13,0.064,1007,2867
a2966b94-5f2f-bdd0-ea44-b09a41e6d0fd,HYD-03,22,0.037,0,1092
a2966b94-5f2f-bdd0-ea44-b09a41e6d0fd,ELEC-04,9,0.079,98,810
a2966b94-5f2f-bdd0-ea44-b09a41e6d0fd,CHS-05,20,0.016,1289,1464
2f85b671-1bce-3ecb-e8ee-fad1e64c3bda,ENG-01,7,0.068,0,4479
2f85b671-1bce-3ecb-e8ee-fad1e64c3bda,TRN-02,8,0.069,549,3042
2f85b671-1bce-3ecb-e8ee-fad1e64c3bda,HYD-03,5,0.027,398,1169
2f85b671-1bce-3ecb-e8ee-fad1e64c3bda,ELEC-04,2,0.078,382,843
2f85b671-1bce-3ecb-e8ee-fad1e64c3bda,CHS-05,7,0.04,1170,1510
c4c4c98b-2ce2-d0a8-f22e-10a85c8e7e03,ENG-01,24,0.051,2119,4080
c4c4c98b-2ce2-d0a8-f22e-10a85c8e7e03,TRN-02,21,0.062,0,2729
c4c4c98b-2ce2-d0a8-f22e-10a85c8e7e03,HYD-03,11,0.046,2507,1065
c4c4c98b-2ce2-d0a8-f22e-10a85c8e7e03,ELEC-04,13,0.071,0,817
c4c4c98b-2ce2-d0a8-f22e-10a85c8e7e03,CHS-05,20,0.034,0,1326
e7ae76d0-7de7-d73e-d910-3af0aa96e636,ENG-01,24,0.062,0,4191
e7ae76d0-7de7-d73e-d910-3af0aa96e636,TRN-02,24,0.042,255,2473
e7ae76d0-7de7-d73e-d910-3af0aa96e636,HYD-03,19,0.039,0,1054
e7ae76d0-7de7-d73e-d910-3af0aa96e636,ELEC-04,14,0.068,1224,770
e7ae76d0-7de7-d73e-d910-3af0aa96e636,CHS-05,25,0.034,190,1337
eb9f5ad6-1106-ead1-b753-de361a77332b,ENG-01,15,0.053,213,4260
eb9f5ad6-1106-ead1-b753-de361a77332b,TRN-02,10,0.061,0,2853
eb9f5ad6-1106-ead1-b753-de361a77332b,HYD-03,20,0.055,76,1084
eb9f5ad6-1106-ead1-b753-de361a77332b,ELEC-04,12,0.079,1521,816
eb9f5ad6-1106-ead1-b753-de361a77332b,CHS-05,22,0.033,3567,1372
dc35a96d-7ef9-5ddd-2007-95dd8ed7aa68,ENG-01,12,0.06,0,4119
dc35a96d-7ef9-5ddd-2007-95dd8ed7aa68,TRN-02,12,0.053,0,2639
dc35a96d-7ef9-5ddd-2007-95dd8ed7aa68,HYD-03,21,0.029,0,1030
dc35a96d-7ef9-5ddd-2007-95dd8ed7aa68,ELEC-04,24,0.064,1620,768
dc35a96d-7ef9-5ddd-2007-95dd8ed7aa68,CHS-05,22,0.031,323,1370
b5c4b4fb-8f97-6aeb-5668-ba1e6e91f5f9,ENG-01,11,0.069,550,4057
b5c4b4fb-8f97-6aeb-5668-ba1e6e91f5f9,TRN-02,24,0.061,2222,2645
b5c4b4fb-8f97-6aeb-5668-ba1e6e91f5f9,HYD-03,23,0.03,2324,1026
b5c4b4fb-8f97-6aeb-5668-ba1e6e91f5f9,ELEC-04,12,0.065,0,792
b5c4b4fb-8f97-6aeb-5668-ba1e6e91f5f9,CHS-05,15,0.044,838,1310
7d78fb9e-165a-ad7e-972d-e4e5530dcbae,ENG-01,17,0.06,5689,4406
7d78fb9e-165a-ad7e-972d-e4e5530dcbae,TRN-02,13,0.062,4157,2720
7d78fb9e-165a-ad7e-972d-e4e5530dcbae,HYD-03,14,0.053,0,1148
7d78fb9e-165a-ad7e-972d-e4e5530dcbae,ELEC-04,19,0.057,0,820
7d78fb9e-165a-ad7e-972d-e4e5530dcbae,CHS-05,14,0.035,4865,1439
8372b28f-852e-fc69-2d43-4823fc831fef,ENG-01,19,0.072,0,4558
8372b28f-852e-fc69-2d43-4823fc831fef,TRN-02,18,0.037,0,2572
8372b28f-852e-fc69-2d43-4823fc831fef,HYD-03,17,0.023,0,1093
8372b28f-852e-fc69-2d43-4823fc831fef,ELEC-04,14,0.056,0,846
8372b28f-852e-fc69-2d43-4823fc831fef,CHS-05,23,0.022,0,1478
697dfb2e-dc51-fcf8-e1ae-4504e3be969a,ENG-01,12,0.077,1433,4518
697dfb2e-dc51-fcf8-e1ae-4504e3be969a,TRN-02,15,0.07,1667,2704
697dfb2e-dc51-fcf8-e1ae-4504e3be969a,HYD-03,17,0.026,1410,1148
697dfb2e-dc51-fcf8-e1ae-4504e3be969a,ELEC-04,20,0.05,0,817
697dfb2e-dc51-fcf8-e1ae-4504e3be969a,CHS-05,17,0.018,771,1406
06495130-f336-630a-d03a-e9e56708e439,ENG-01,17,0.077,0,4321
06495130-f336-630a-d03a-e9e56708e439,TRN-02,15,0.036,29,2636
06495130-f336-630a-d03a-e9e56708e439,HYD-03,19,0.055,0,1076
06495130-f336-630a-d03a-e9e56708e439,ELEC-04,19,0.061,0,776
06495130-f336-630a-d03a-e9e56708e439,CHS-05,18,0.016,0,1377
ae0618f2-6e53-760f-a772-49179ff3fe99,ENG-01,11,0.082,103,4022
ae0618f2-6e53-760f-a772-49179ff3fe99,TRN-02,16,0.061,0,2839
ae0618f2-6e53-760f-a772-49179ff3fe99,HYD-03,16,0.031,1490,1124
ae0618f2-6e53-760f-a772-49179ff3fe99,ELEC-04,10,0.048,367,826
ae0618f2-6e53-760f-a772-49179ff3fe99,CHS-05,15,0.025,357,1407
077e59f8-38f3-6272-d91b-158b786ee8d6,ENG-01,23,0.072,0,4283
077e59f8-38f3-6272-d91b-158b786ee8d6,TRN-02,11,0.048,690,2932
077e59f8-38f3-6272-d91b-158b786ee8d6,HYD-03,14,0.045,0,1133
077e59f8-38f3-6272-d91b-158b786ee8d6,ELEC-04,15,0.076,294,856
077e59f8-38f3-6272-d91b-158b786ee8d6,CHS-05,9,0.018,0,1413
d1b64ae2-470e-408a-9c08-4d0ccda8dde1,ENG-01,16,0.059,870,4679
d1b64ae2-470e-408a-9c08-4d0ccda8dde1,TRN-02,13,0.066,2674,2926
d1b64ae2-470e-408a-9c08-4d0ccda8dde1,HYD-03,7,0.028,0,1115
d1b64ae2-470e-408a-9c08-4d0ccda8dde1,ELEC-04,8,0.063,2543,861
d1b64ae2-470e-408a-9c08-4d0ccda8dde1,CHS-05,16,0.014,27,1481
660ece7b-e447-3390-d595-5f796a29d3f2,ENG-01,19,0.074,0,4573
660ece7b-e447-3390-d595-5f796a29d3f2,TRN-02,15,0.065,0,2832
660ece7b-e447-3390-d595-5f796a29d3f2,HYD-03,17,0.055,0,1096
660ece7b-e447-3390-d595-5f796a29d3f2,ELEC-04,10,0.068,1411,778
660ece7b-e447-3390-d595-5f796a29d3f2,CHS-05,16,0.046,0,1425
338e3a28-fc37-0d76-cf0a-a9047ecf0cfa,ENG-01,19,0.051,377,4190
338e3a28-fc37-0d76-cf0a-a9047ecf0cfa,TRN-02,17,0.067,505,2453
338e3a28-fc37-0d76-cf0a-a9047ecf0cfa,HYD-03,12,0.057,2584,1104
338e3a28-fc37-0d76-cf0a-a9047ecf0cfa,ELEC-04,13,0.067,2204,777
338e3a28-fc37-0d76-cf0a-a9047ecf0cfa,CHS-05,12,0.016,0,1378
ee8a1bed-2599-b1d4-d481-b618262c9761,ENG-01,19,0.078,2813,4108
ee8a1bed-2599-b1d4-d481-b618262c9761,TRN-02,16,0.052,0,2772
ee8a1bed-2599-b1d4-d481-b618262c9761,HYD-03,10,0.021,0,1098
ee8a1bed-2599-b1d4-d481-b618262c9761,ELEC-04,19,0.072,0,808
ee8a1bed-2599-b1d4-d481-b618262c9761,CHS-05,12,0.023,285,1455
748b8b81-130f-c29b-4fb6-caa12d81b208,ENG-01,6,0.087,0,4662
748b8b81-130f-c29b-4fb6-caa12d81b208,TRN-02,16,0.066,0,2728
748b8b81-130f-c29b-4fb6-caa12d81b208,HYD-03,9,0.046,0,1146
748b8b81-130f-c29b-4fb6-caa12d81b208,ELEC-04,3,0.041,0,854
748b8b81-130f-c29b-4fb6-caa12d81b208,CHS-05,7,0.021,0,1504
7d970edd-4fa9-032d-c6b0-8a827986fa3b,ENG-01,21,0.08,0,4324
7d970edd-4fa9-032d-c6b0-8a827986fa3b,TRN-02,23,0.053,0,3023
7d970edd-4fa9-032d-c6b0-8a827986fa3b,HYD-03,14,0.047,0,1126
7d970edd-4fa9-032d-c6b0-8a827986fa3b,ELEC-04,21,0.061,677,863
7d970edd-4fa9-032d-c6b0-8a827986fa3b,CHS-05,10,0.044,0,1453
02ffb10d-fb9d-885b-1ea3-6f0213423b3a,ENG-01,9,0.085,2456,4350
02ffb10d-fb9d-885b-1ea3-6f0213423b3a,TRN-02,9,0.068,17,2654
02ffb10d-fb9d-885b-1ea3-6f0213423b3a,HYD-03,16,0.054,3263,1155
02ffb10d-fb9d-885b-1ea3-6f0213423b3a,ELEC-04,22,0.053,0,790
02ffb10d-fb9d-885b-1ea3-6f0213423b3a,CHS-05,13,0.036,644,1443
37850dbc-89e5-dfc0-0b66-ae8042ad98fb,ENG-01,17,0.065,1113,4494
37850dbc-89e5-dfc0-0b66-ae8042ad98fb,TRN-02,11,0.03,1475,2824
37850dbc-89e5-dfc0-0b66-ae8042ad98fb,HYD-03,23,0.021,0,1147
